isDGA,length,digits,entropy,vowel-cons,firstDigitIndex,ngrams
1,13,0,0.41683488058186235,0.3,0,1050.420745920746
1,12,0,0.4064536489558933,0.5,0,1485.9727272727275
1,25,9,0.5167075950978065,0.3333333333333333,7,575.3259903381643
1,26,7,0.5070026043465045,0.46153846153846156,2,844.1373076923077
1,13,0,0.4240934099952612,0.18181818181818182,0,729.9794094794096
1,32,15,0.4551408435791997,0.8888888888888888,1,656.8596326164875
1,15,0,0.4154039356509715,0.6666666666666666,0,1172.4843711843712
1,15,0,0.4154039356509715,0.15384615384615385,0,937.9065934065934
1,25,5,0.5504820329725136,0.17647058823529413,1,672.5241062801932
1,13,0,0.40486264076449197,0.8571428571428571,0,1188.3545066045065
1,24,2,0.5066886095030733,0.4666666666666667,14,1021.4684892402285
1,23,0,0.49612520471543525,0.35294117647058826,0,950.1869314260617
1,15,0,0.4154039356509715,0.5,0,1152.0540903540902
1,13,0,0.404862640764492,0.625,0,1132.0075757575758
1,25,8,0.5404820329725136,0.21428571428571427,2,552.8202657004831
1,12,0,0.42728698228922657,0.09090909090909091,0,661.6424242424242
1,13,0,0.3856318715337228,0.08333333333333333,0,736.2542735042734
1,24,6,0.5027569033835866,0.38461538461538464,2,739.3055006587615
1,14,0,0.42234793846853874,0.2727272727272727,0,989.3177655677655
1,26,7,0.5106318715337227,0.1875,1,587.205170940171
1,25,9,0.5204820329725137,0.23076923076923078,1,631.9743961352657
1,14,0,0.42234793846853874,0.4,0,1120.2164224664227
1,26,6,0.4973872197311196,0.3333333333333333,1,736.6591452991452
1,27,12,0.5005430638823821,0.07142857142857142,1,386.018081671415
1,12,0,0.38562031562255994,0.2,0,1153.1934343434343
1,20,0,0.4777410164862567,0.25,0,911.2637426900586
1,13,0,0.4240934099952612,0.3,0,1054.1604506604506
1,12,0,0.39859023671692,0.3333333333333333,0,842.7979797979797
1,23,0,0.46351650906326136,0.2777777777777778,0,919.6281134324613
1,14,0,0.39775073104910885,0.4,0,939.8507326007325
1,25,9,0.4867075950978065,0.06666666666666667,3,476.57722222222225
1,8,0,0.3125,1.0,0,1512.517857142857
1,14,0,0.42234793846853874,0.2727272727272727,0,894.1040903540902
1,26,10,0.529862640764492,0.23076923076923078,1,599.0428205128204
1,12,0,0.40645364895589325,0.2,0,762.1974747474748
1,12,0,0.3777569033835866,0.3333333333333333,0,1002.0414141414141
1,15,0,0.43207060231763816,0.07142857142857142,0,824.6
1,14,0,0.42234793846853874,0.07692307692307693,0,694.0677655677656
1,13,0,0.4240934099952613,0.3,0,928.0464257964259
1,19,0,0.43391930424690334,0.11764705882352941,0,818.895826166724
1,14,0,0.42234793846853874,0.5555555555555556,0,882.7112332112332
1,30,0,0.4841132058597928,0.5789473684210527,0,960.9420361247948
1,13,0,0.41683488058186235,0.3,0,1018.9590132090133
1,14,0,0.44020508439680034,0.07692307692307693,0,827.46336996337
1,8,0,0.375,0.6,0,1253.970238095238
1,27,12,0.49431631418503974,0.5,1,449.5565052231719
1,15,0,0.4216946654421501,0.36363636363636365,0,1045.3884004884005
1,15,0,0.43836133210881684,0.25,0,798.4747252747252
1,12,0,0.4064536489558933,0.2,0,810.9853535353536
1,12,0,0.3360902367169199,0.5,0,1218.7257575757574
1,7,0,0.35091935475549224,0.16666666666666666,0,492.23015873015873
1,14,0,0.42234793846853874,0.16666666666666666,0,1161.3937728937728
1,15,0,0.4383613321088168,0.36363636363636365,0,934.9990231990231
1,25,7,0.4967075950978065,0.0,1,647.5144444444444
1,27,6,0.531815691544148,0.23529411764705882,7,648.0746248812916
1,15,0,0.4216946654421502,0.5,0,1223.0395604395605
1,27,10,0.5017683510902233,0.3076923076923077,5,674.8417853751188
1,14,0,0.39775073104910885,0.07692307692307693,0,674.9307081807082
1,12,0,0.42728698228922657,0.3333333333333333,0,933.8323232323233
1,13,0,0.44332417922603046,0.4444444444444444,0,1218.5759518259517
1,25,0,0.4767075950978064,0.25,0,978.1872705314009
1,25,6,0.5504820329725136,0.1875,3,655.6450483091787
1,26,8,0.5033733371592859,0.38461538461538464,7,805.3154273504273
1,12,0,0.4272869822892267,0.3333333333333333,0,873.8439393939393
1,9,0,0.3684628534673422,0.2857142857142857,0,1014.4398148148148
1,15,0,0.4154039356509715,0.36363636363636365,0,1084.6684981684982
1,12,0,0.4064536489558933,0.2,0,711.4808080808081
1,12,0,0.42728698228922657,0.5,0,977.1151515151515
1,13,0,0.4240934099952612,0.3,0,820.5277777777778
1,26,6,0.5166179889618889,0.6666666666666666,2,763.6247008547008
1,23,2,0.5110974197966388,0.3125,13,1010.9196938327374
1,15,0,0.3883613263760618,0.6666666666666666,0,1111.4297924297923
1,26,10,0.4914011023029535,0.23076923076923078,7,393.12205128205125
1,26,11,0.4901286853566828,0.07142857142857142,3,507.85897435897436
1,14,0,0.42234793846853874,0.5555555555555556,0,1228.7689255189255
1,26,9,0.4896485668487301,0.0625,1,490.63589743589745
1,12,0,0.42728698228922657,0.3333333333333333,0,1289.2949494949496
1,26,11,0.5226041063900551,0.36363636363636365,5,610.9216666666667
1,25,11,0.5304820329725136,0.4,3,665.7438888888889
1,12,0,0.4064536489558933,0.5,0,1270.2025252525252
1,12,0,0.36478698228922657,0.3333333333333333,0,688.5515151515151
1,12,0,0.40645364895589325,0.5,0,1040.0540404040403
1,14,0,0.42234793846853874,0.2727272727272727,0,893.185286935287
1,27,11,0.5480646473865196,0.3333333333333333,4,433.8698955365622
1,26,6,0.5202472561491074,0.25,1,570.4809829059828
1,10,0,0.3308049217994889,0.42857142857142855,0,1758.3842592592591
1,25,6,0.5304820329725136,0.1875,2,599.5971256038647
1,15,0,0.4216946654421501,0.25,0,883.0166056166055
1,12,0,0.3985902367169199,0.2,0,713.7590909090909
1,24,0,0.5106203156225599,0.09090909090909091,0,936.669521299956
1,26,8,0.529862640764492,0.38461538461538464,1,666.1072649572649
1,26,9,0.4877718351157352,0.3076923076923077,1,789.009829059829
1,10,0,0.34024101648625693,0.42857142857142855,0,1309.0657407407407
1,26,10,0.5070026043465042,0.06666666666666667,1,499.72205128205127
1,25,7,0.5204820329725137,0.2,1,544.1671014492753
1,26,9,0.5262333735772737,0.21428571428571427,2,408.22512820512816
1,14,0,0.32632215347829996,0.16666666666666666,0,847.9285714285714
1,14,0,0.39775073104910885,0.2727272727272727,0,762.2875457875457
1,13,0,0.4240934099952612,0.18181818181818182,0,1201.3824786324785
1,25,0,0.5304820329725136,0.3157894736842105,0,958.7646618357488
1,27,9,0.4982735012062352,0.2,4,698.70465337132
1,12,0,0.3490601578112799,0.7142857142857143,0,1369.1171717171717
1,8,0,0.375,1.0,0,1592.8313492063492
1,20,0,0.48552296914287274,0.17647058823529413,0,915.9454191033137
1,12,0,0.40645364895589325,0.3333333333333333,0,710.2474747474748
1,25,8,0.4867075950978065,0.0625,2,523.5914009661836
1,12,0,0.44812031562256,0.3333333333333333,0,885.010101010101
1,12,0,0.34906015781127997,0.3333333333333333,0,1190.5272727272727
1,15,0,0.4383613321088168,0.15384615384615385,0,966.9561660561661
1,26,4,0.5129887217746706,0.1,7,614.4036752136752
1,24,4,0.4962719428364066,0.17647058823529413,6,681.1624396135265
1,32,15,0.438381102051925,0.4166666666666667,3,582.7640008960574
1,15,0,0.4383613321088168,0.07142857142857142,0,729.3111111111111
1,10,0,0.3308049217994889,0.6666666666666666,0,1652.2259259259256
1,15,0,0.4383613321088168,0.25,0,838.2396825396826
1,27,7,0.49477865450711106,0.05263157894736842,1,550.0185185185186
1,27,9,0.5075327604654944,0.125,1,454.25699905033235
1,16,0,0.4375,0.06666666666666667,0,867.495634920635
1,8,0,0.34375,1.0,0,1355.2261904761906
1,12,0,0.34395364895589325,0.2,0,1108.2540404040403
1,15,0,0.4154039356509715,0.5,0,1194.5070818070817
1,8,0,0.375,0.6,0,1344.1289682539684
1,10,0,0.36524101648625684,0.42857142857142855,0,1279.0185185185185
1,13,0,0.37837334212032386,0.3,0,967.5538073038073
1,11,0,0.3642471326583483,0.5714285714285714,0,1356.4606060606059
1,13,0,0.40486264076449197,0.3,0,895.9547397047396
1,15,0,0.37577987252645956,0.5,0,1418.137851037851
1,26,0,0.5070026043465042,0.18181818181818182,0,746.6867094017093
1,18,0,0.47957396457845314,0.38461538461538464,0,893.1756535947711
1,9,0,0.30242274825982224,0.5,0,1320.1501322751324
1,9,0,0.3406850756895644,0.8,0,1661.7083333333333
1,12,0,0.40645364895589325,0.09090909090909091,0,1009.3848484848485
1,13,0,0.3856318715337227,0.3,0,932.0200077700077
1,13,0,0.40486264076449197,0.08333333333333333,0,860.4046231546231
1,13,0,0.37837334212032386,0.18181818181818182,0,754.1217948717949
1,23,8,0.4811529896342318,0.25,2,568.8353096179184
1,14,0,0.42234793846853874,0.2727272727272727,0,897.0805860805859
1,14,0,0.38663364661201544,0.16666666666666666,0,810.2179487179487
1,27,0,0.47852969547987545,0.5,0,1170.9388414055081
1,12,0,0.3985902367169199,0.09090909090909091,0,774.3833333333333
1,28,0,0.4892249552722266,0.2727272727272727,0,733.4727309727309
1,14,0,0.42234793846853874,0.4,0,855.2515262515261
1,24,7,0.5066886095030734,0.21428571428571427,4,523.4921497584542
1,26,8,0.5166179889618889,0.38461538461538464,1,618.3948717948718
1,22,0,0.49632164386802113,0.15789473684210525,0,611.0078643578644
1,24,4,0.5210369822892266,0.1111111111111111,9,774.4014053579272
1,25,0,0.5167075950978065,0.25,0,855.934420289855
1,12,0,0.3439536489558933,0.2,0,1333.0762626262626
1,12,0,0.38562031562256,0.3333333333333333,0,1057.169696969697
1,14,0,0.42234793846853874,0.07692307692307693,0,839.9880952380953
1,13,0,0.3856318715337228,0.4444444444444444,0,1242.7653457653457
1,21,0,0.4374034491448121,0.05,0,726.1794068504595
1,14,0,0.44020508439680023,0.16666666666666666,0,780.6312576312577
1,9,0,0.3684628534673422,0.2857142857142857,0,1080.7870370370372
1,14,0,0.4156078769773705,0.2727272727272727,0,652.8214285714286
1,28,10,0.5116336588964905,0.6363636363636364,1,536.2363654863655
1,14,0,0.42234793846853874,0.07692307692307693,0,788.2405372405373
1,13,0,0.4240934099952612,0.18181818181818182,0,1011.3397435897436
1,12,0,0.3777569033835866,0.09090909090909091,0,434.54494949494955
1,14,0,0.4156078769773705,0.4,0,1141.2451159951158
1,12,0,0.40645364895589325,0.2,0,835.5434343434343
1,13,0,0.33265327424538643,0.18181818181818182,0,871.4594017094017
1,14,0,0.4156078769773705,0.16666666666666666,0,598.047619047619
1,15,0,0.45502799877548356,0.25,0,974.4598290598291
1,27,0,0.48202454536386363,0.08,0,887.2675593542259
1,10,0,0.39024101648625686,0.1111111111111111,0,994.0120370370372
1,15,0,0.4383613321088168,0.6666666666666666,0,900.5319902319901
1,16,0,0.4375,0.14285714285714285,0,652.0027777777779
1,10,0,0.4152410164862569,0.42857142857142855,0,1284.9046296296294
1,13,0,0.39760411135109314,0.08333333333333333,0,845.6474358974359
1,28,10,0.5294908017536334,0.2857142857142857,1,678.6882376882378
1,26,10,0.516617988961889,0.3333333333333333,2,550.7067094017094
1,25,10,0.5404820329725136,0.15384615384615385,4,410.7911111111111
1,12,0,0.37775690338358664,0.3333333333333333,0,781.7712121212121
1,12,0,0.3777569033835866,0.2,0,446.26262626262627
1,10,0,0.39024101648625686,0.42857142857142855,0,1289.0166666666667
1,13,0,0.41683488058186235,0.4444444444444444,0,825.8861693861695
1,17,0,0.42630215146248995,0.8888888888888888,0,973.8850490196078
1,12,0,0.40645364895589325,0.2,0,916.0166666666668
1,27,5,0.5110276103494826,0.29411764705882354,1,565.6009686609685
1,12,0,0.38562031562255994,0.2,0,583.3712121212121
1,27,7,0.48551939206298783,0.42857142857142855,1,708.7750237416903
1,15,0,0.3924465391931262,0.07142857142857142,0,642.2714285714286
1,13,0,0.40486264076449197,0.625,0,1190.9974747474748
1,8,0,0.375,0.14285714285714285,0,803.7083333333334
1,13,0,0.4240934099952613,0.3,0,849.974358974359
1,14,0,0.42234793846853874,0.2727272727272727,0,819.2090964590966
1,10,0,0.39024101648625686,0.6666666666666666,0,1291.3379629629628
1,13,0,0.39760411135109314,0.3,0,798.5767288267289
1,13,0,0.44332417922603046,0.18181818181818182,0,812.6824009324009
1,14,0,0.42234793846853874,0.16666666666666666,0,1116.56684981685
1,10,0,0.4152410164862569,0.6666666666666666,0,1305.9685185185185
1,27,10,0.48156220504179226,0.0,1,410.6720037986704
1,13,0,0.39760411135109314,0.625,0,1455.4024864024861
1,12,0,0.42728698228922657,0.5,0,1354.5318181818182
1,28,0,0.4747378431606677,0.21739130434782608,0,798.2691290191291
1,9,0,0.3406850756895644,0.5,0,1338.4828042328043
1,10,0,0.36524101648625684,0.42857142857142855,0,1509.6685185185186
1,9,0,0.3406850756895644,1.25,0,1014.2929894179896
1,7,0,0.3152050690412065,0.0,0,872.6111111111112
1,13,0,0.404862640764492,0.3,0,1088.0858585858584
1,27,9,0.468808095898545,0.0,1,304.7592592592593
1,12,0,0.40645364895589325,0.5,0,1297.3520202020202
1,21,0,0.48951588235207405,0.4,0,946.4369674185463
1,12,0,0.40645364895589325,0.09090909090909091,0,756.7878787878789
1,14,0,0.4580622303250619,0.5555555555555556,0,908.9093406593406
1,26,13,0.4841425679285166,0.18181818181818182,1,392.45897435897433
1,17,0,0.4815210863880994,0.4166666666666667,0,934.0705882352942
1,12,0,0.38562031562255994,0.09090909090909091,0,1177.74898989899
1,8,0,0.34375,0.0,0,699.0476190476192
1,13,0,0.404862640764492,0.3,0,1192.8941336441335
1,25,6,0.5404820329725136,0.35714285714285715,1,624.7752415458937
1,20,0,0.4730229691428728,0.1111111111111111,0,718.9650097465887
1,12,0,0.40645364895589325,0.0,0,838.3429292929294
1,15,0,0.4154039356509715,0.0,0,630.515873015873
1,12,0,0.38562031562255994,0.0,0,775.0792929292929
1,24,6,0.4715069033835866,0.2,3,444.9996706192358
1,8,0,0.28125,0.3333333333333333,0,1188.6190476190475
1,12,0,0.44812031562256,0.3333333333333333,0,909.7318181818182
1,13,0,0.4240934099952613,0.18181818181818182,0,1070.6857031857032
1,12,0,0.3777569033835866,0.7142857142857143,0,870.9777777777778
1,12,0,0.37775690338358664,0.09090909090909091,0,1187.669191919192
1,21,0,0.46862435746053366,0.10526315789473684,0,912.3360484544696
1,27,0,0.5353105414281362,0.17391304347826086,0,855.2572839506173
1,12,0,0.4064536489558933,0.2,0,723.6095959595959
1,26,0,0.45481629557441017,0.3,0,910.333205128205
1,12,0,0.35692357005025327,0.0,0,553.7878787878788
1,27,11,0.45774161110034617,0.3333333333333333,1,594.449477682811
1,24,0,0.4819235700502533,0.4117647058823529,0,970.415568730786
1,30,0,0.5154039356509715,0.2,0,937.0107553366174
1,12,0,0.38562031562255994,0.09090909090909091,0,728.6070707070706
1,13,0,0.44332417922603046,0.08333333333333333,0,705.6410256410257
1,17,0,0.46681520403515825,0.5454545454545454,0,1542.2799836601307
1,12,0,0.35692357005025327,0.2,0,956.9277777777778
1,14,0,0.4156078769773705,0.07692307692307693,0,594.0238095238095
1,26,11,0.5202472561491074,0.5,1,605.4005128205129
1,25,10,0.49293315722309927,0.07142857142857142,1,286.7238888888889
1,13,0,0.41683488058186235,0.18181818181818182,0,690.6080031080032
1,9,0,0.3129072979117867,1.25,0,1722.6951058201057
1,12,0,0.44812031562256,0.2,0,878.780303030303
1,26,9,0.5358487581926581,0.21428571428571427,1,663.9414957264956
1,27,5,0.531815691544148,0.29411764705882354,3,768.923779677113
1,13,0,0.4240934099952612,0.18181818181818182,0,955.8945221445223
1,12,0,0.42728698228922657,0.2,0,1112.2191919191919
1,32,17,0.4473283435791997,0.36363636363636365,1,448.497311827957
1,12,0,0.39859023671692,0.09090909090909091,0,1200.50101010101
1,13,0,0.4240934099952613,0.18181818181818182,0,900.7874902874904
1,25,11,0.5367075950978064,0.16666666666666666,3,475.05777777777774
1,14,0,0.4156078769773705,0.5555555555555556,0,1460.1303418803418
1,27,6,0.5075327604654944,0.23529411764705882,1,564.4977587844254
1,15,0,0.4216946654421502,0.36363636363636365,0,977.7316239316239
1,13,0,0.44332417922603046,0.4444444444444444,0,1070.8638306138305
1,24,6,0.4358050644017698,0.125,5,440.344806763285
1,26,8,0.5262333735772737,0.2857142857142857,1,662.9276068376068
1,27,11,0.5167920229096177,0.45454545454545453,1,589.3527445394112
1,15,0,0.4216946654421501,0.36363636363636365,0,975.5761904761906
1,14,0,0.39775073104910885,0.16666666666666666,0,956.9453601953602
1,14,0,0.42234793846853874,0.07692307692307693,0,845.8638583638585
1,25,7,0.5104820329725137,0.2,1,752.073115942029
1,8,0,0.375,0.6,0,1289.015873015873
1,12,0,0.42728698228922657,0.3333333333333333,0,944.2338383838386
1,13,0,0.39760411135109314,0.18181818181818182,0,975.4250194250194
1,13,0,0.3518840434761557,0.4444444444444444,0,1110.8824786324785
1,10,0,0.4152410164862569,0.1111111111111111,0,742.4157407407407
1,15,0,0.39873726898430484,0.36363636363636365,0,996.6056166056168
1,27,0,0.4542467612163581,0.08,0,914.5260018993353
1,8,0,0.34375,0.3333333333333333,0,1414.0119047619048
1,9,0,0.3684628534673422,0.8,0,1474.9609788359792
1,14,0,0.3620364391925856,0.16666666666666666,0,1030.748778998779
1,27,10,0.5017683510902233,0.13333333333333333,1,684.7813485280153
1,27,5,0.4947786513222471,0.15789473684210525,1,835.7916429249763
1,13,0,0.41683488058186235,0.4444444444444444,0,1119.7925407925409
1,14,0,0.37315352362967913,0.4,0,1202.282967032967
1,15,0,0.40502799304272846,0.0,0,787.5885225885226
1,15,0,0.4050279987754835,0.25,0,1068.6496947496948
1,13,0,0.4240934099952612,0.4444444444444444,0,1046.8949106449106
1,9,0,0.3684628534673422,0.8,0,1472.8736772486773
1,26,12,0.49140110230295364,0.4,1,417.25440170940175
1,15,0,0.39873726898430484,0.36363636363636365,0,929.2498168498167
1,26,7,0.5298626407644921,0.26666666666666666,1,722.0657264957266
1,15,0,0.4320706023176381,0.15384615384615385,0,1168.1319902319901
1,26,8,0.5262333735772736,0.058823529411764705,7,594.0923076923077
1,26,10,0.49375795254390126,0.45454545454545453,4,331.74051282051283
1,26,7,0.5106318715337229,0.11764705882352941,1,611.2980341880342
1,25,10,0.5267075950978064,0.15384615384615385,3,390.04881642512083
1,12,0,0.38562031562255994,0.3333333333333333,0,1045.7585858585858
1,13,0,0.4240934099952613,0.0,0,829.237567987568
1,10,0,0.39024101648625686,0.42857142857142855,0,1407.034259259259
1,15,0,0.45502799877548344,0.07142857142857142,0,853.2118437118437
1,25,9,0.5204820329725137,0.0,1,398.8044444444444
1,14,0,0.386633652754253,0.2727272727272727,0,836.258547008547
1,32,20,0.46285244082077,0.2,2,293.71644265232976
1,29,0,0.5296614029300863,0.5263157894736842,0,1054.0374931581828
1,27,6,0.5167920229096178,0.10526315789473684,1,556.2573599240266
